,id,name,interest,_OS_CREATED_AT,OS_MERCHANT,OS_HANDLE,INFLUENCER_HANDLE,CODE
14,1407,Walmart,"[{'id': 7, 'name': 'Shopping & Retail'}]",2022-10-21 11:05:17.701729,Hereafter,from_hereafter,gyda.bell,1664431782
15,1781,SheInside,"[{'id': 13, 'name': 'Clothes, Shoes, Handbags & Accessories'}]",2022-10-21 11:05:17.701729,Hereafter,from_hereafter,gyda.bell,1664431782
16,1787,UGG,"[{'id': 13, 'name': 'Clothes, Shoes, Handbags & Accessories'}]",2022-10-21 11:05:17.701729,Hereafter,from_hereafter,gyda.bell,1664431782
17,14028,Gerber,"[{'id': 190, 'name': 'Toys, Children & Baby'}]",2022-10-21 11:05:17.701729,Hereafter,from_hereafter,gyda.bell,1664431782
18,14097,Miku,"[{'id': 25, 'name': 'Electronics & Computers'}]",2022-10-21 11:05:17.701729,Hereafter,from_hereafter,gyda.bell,1664431782
19,14232,shein,"[{'id': 13, 'name': 'Clothes, Shoes, Handbags & Accessories'}]",2022-10-21 11:05:17.701729,Hereafter,from_hereafter,gyda.bell,1664431782
20,14320,Jordan,,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,gyda.bell,1664431782
0,105,Amazon,"[{'id': 25, 'name': 'Electronics & Computers'}]",2022-10-21 11:05:17.701729,Hereafter,from_hereafter,gyda.bell,1662645760
1,128,ANNA LOTAN,"[{'id': 80, 'name': 'Beauty & Cosmetics'}]",2022-10-21 11:05:17.701729,Hereafter,from_hereafter,gyda.bell,1662645760
2,191,Babybump,"[{'id': 190, 'name': 'Toys, Children & Baby'}]",2022-10-21 11:05:17.701729,Hereafter,from_hereafter,gyda.bell,1662645760
3,313,Calvin Klein,"[{'id': 13, 'name': 'Clothes, Shoes, Handbags & Accessories'}]",2022-10-21 11:05:17.701729,Hereafter,from_hereafter,gyda.bell,1662645760
4,372,Coffeegram,"[{'id': 9, 'name': 'Coffee, Tea & Beverages'}]",2022-10-21 11:05:17.701729,Hereafter,from_hereafter,gyda.bell,1662645760
5,383,Converse,"[{'id': 33, 'name': 'Activewear'}]",2022-10-21 11:05:17.701729,Hereafter,from_hereafter,gyda.bell,1662645760
6,546,GAP,"[{'id': 13, 'name': 'Clothes, Shoes, Handbags & Accessories'}]",2022-10-21 11:05:17.701729,Hereafter,from_hereafter,gyda.bell,1662645760
7,777,LC Waikiki,"[{'id': 13, 'name': 'Clothes, Shoes, Handbags & Accessories'}]",2022-10-21 11:05:17.701729,Hereafter,from_hereafter,gyda.bell,1662645760
8,956,Nike,"[{'id': 33, 'name': 'Activewear'}]",2022-10-21 11:05:17.701729,Hereafter,from_hereafter,gyda.bell,1662645760
9,978,OLD NAVY,"[{'id': 13, 'name': 'Clothes, Shoes, Handbags & Accessories'}]",2022-10-21 11:05:17.701729,Hereafter,from_hereafter,gyda.bell,1662645760
10,1006,Pampers,"[{'id': 190, 'name': 'Toys, Children & Baby'}]",2022-10-21 11:05:17.701729,Hereafter,from_hereafter,gyda.bell,1662645760
11,1055,Polo Ralph Lauren,"[{'id': 13, 'name': 'Clothes, Shoes, Handbags & Accessories'}]",2022-10-21 11:05:17.701729,Hereafter,from_hereafter,gyda.bell,1662645760
12,1243,Stella McCartney,"[{'id': 13, 'name': 'Clothes, Shoes, Handbags & Accessories'}]",2022-10-21 11:05:17.701729,Hereafter,from_hereafter,gyda.bell,1662645760
13,1284,Target,"[{'id': 7, 'name': 'Shopping & Retail'}]",2022-10-21 11:05:17.701729,Hereafter,from_hereafter,gyda.bell,1662645760
14,1407,Walmart,"[{'id': 7, 'name': 'Shopping & Retail'}]",2022-10-21 11:05:17.701729,Hereafter,from_hereafter,gyda.bell,1662645760
15,1781,SheInside,"[{'id': 13, 'name': 'Clothes, Shoes, Handbags & Accessories'}]",2022-10-21 11:05:17.701729,Hereafter,from_hereafter,gyda.bell,1662645760
16,1787,UGG,"[{'id': 13, 'name': 'Clothes, Shoes, Handbags & Accessories'}]",2022-10-21 11:05:17.701729,Hereafter,from_hereafter,gyda.bell,1662645760
17,14028,Gerber,"[{'id': 190, 'name': 'Toys, Children & Baby'}]",2022-10-21 11:05:17.701729,Hereafter,from_hereafter,gyda.bell,1662645760
18,14097,Miku,"[{'id': 25, 'name': 'Electronics & Computers'}]",2022-10-21 11:05:17.701729,Hereafter,from_hereafter,gyda.bell,1662645760
19,14232,shein,"[{'id': 13, 'name': 'Clothes, Shoes, Handbags & Accessories'}]",2022-10-21 11:05:17.701729,Hereafter,from_hereafter,gyda.bell,1662645760
20,14320,Jordan,,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,gyda.bell,1662645760
0,105,Amazon,"[{'id': 25, 'name': 'Electronics & Computers'}]",2022-10-21 11:05:17.701729,Hereafter,from_hereafter,gyda.bell,1662974757
1,128,ANNA LOTAN,"[{'id': 80, 'name': 'Beauty & Cosmetics'}]",2022-10-21 11:05:17.701729,Hereafter,from_hereafter,gyda.bell,1662974757
2,191,Babybump,"[{'id': 190, 'name': 'Toys, Children & Baby'}]",2022-10-21 11:05:17.701729,Hereafter,from_hereafter,gyda.bell,1662974757
3,313,Calvin Klein,"[{'id': 13, 'name': 'Clothes, Shoes, Handbags & Accessories'}]",2022-10-21 11:05:17.701729,Hereafter,from_hereafter,gyda.bell,1662974757
4,372,Coffeegram,"[{'id': 9, 'name': 'Coffee, Tea & Beverages'}]",2022-10-21 11:05:17.701729,Hereafter,from_hereafter,gyda.bell,1662974757
5,383,Converse,"[{'id': 33, 'name': 'Activewear'}]",2022-10-21 11:05:17.701729,Hereafter,from_hereafter,gyda.bell,1662974757
6,546,GAP,"[{'id': 13, 'name': 'Clothes, Shoes, Handbags & Accessories'}]",2022-10-21 11:05:17.701729,Hereafter,from_hereafter,gyda.bell,1662974757
7,777,LC Waikiki,"[{'id': 13, 'name': 'Clothes, Shoes, Handbags & Accessories'}]",2022-10-21 11:05:17.701729,Hereafter,from_hereafter,gyda.bell,1662974757
8,956,Nike,"[{'id': 33, 'name': 'Activewear'}]",2022-10-21 11:05:17.701729,Hereafter,from_hereafter,gyda.bell,1662974757
9,978,OLD NAVY,"[{'id': 13, 'name': 'Clothes, Shoes, Handbags & Accessories'}]",2022-10-21 11:05:17.701729,Hereafter,from_hereafter,gyda.bell,1662974757
10,1006,Pampers,"[{'id': 190, 'name': 'Toys, Children & Baby'}]",2022-10-21 11:05:17.701729,Hereafter,from_hereafter,gyda.bell,1662974757
11,1055,Polo Ralph Lauren,"[{'id': 13, 'name': 'Clothes, Shoes, Handbags & Accessories'}]",2022-10-21 11:05:17.701729,Hereafter,from_hereafter,gyda.bell,1662974757
12,1243,Stella McCartney,"[{'id': 13, 'name': 'Clothes, Shoes, Handbags & Accessories'}]",2022-10-21 11:05:17.701729,Hereafter,from_hereafter,gyda.bell,1662974757
13,1284,Target,"[{'id': 7, 'name': 'Shopping & Retail'}]",2022-10-21 11:05:17.701729,Hereafter,from_hereafter,gyda.bell,1662974757
14,1407,Walmart,"[{'id': 7, 'name': 'Shopping & Retail'}]",2022-10-21 11:05:17.701729,Hereafter,from_hereafter,gyda.bell,1662974757
15,1781,SheInside,"[{'id': 13, 'name': 'Clothes, Shoes, Handbags & Accessories'}]",2022-10-21 11:05:17.701729,Hereafter,from_hereafter,gyda.bell,1662974757
16,1787,UGG,"[{'id': 13, 'name': 'Clothes, Shoes, Handbags & Accessories'}]",2022-10-21 11:05:17.701729,Hereafter,from_hereafter,gyda.bell,1662974757
17,14028,Gerber,"[{'id': 190, 'name': 'Toys, Children & Baby'}]",2022-10-21 11:05:17.701729,Hereafter,from_hereafter,gyda.bell,1662974757
18,14097,Miku,"[{'id': 25, 'name': 'Electronics & Computers'}]",2022-10-21 11:05:17.701729,Hereafter,from_hereafter,gyda.bell,1662974757
19,14232,shein,"[{'id': 13, 'name': 'Clothes, Shoes, Handbags & Accessories'}]",2022-10-21 11:05:17.701729,Hereafter,from_hereafter,gyda.bell,1662974757
20,14320,Jordan,,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,gyda.bell,1662974757
0,57,Airbnb,"[{'id': 43, 'name': 'Travel, Tourism & Aviation'}]",2022-10-21 11:05:17.701729,Hereafter,from_hereafter,amanda.bloomquist,1662646050
1,105,Amazon,"[{'id': 25, 'name': 'Electronics & Computers'}]",2022-10-21 11:05:17.701729,Hereafter,from_hereafter,amanda.bloomquist,1662646050
2,1001,Pacific Northwest Wonderland,"[{'id': 43, 'name': 'Travel, Tourism & Aviation'}, {'id': 11, 'name': 'Camera & Photography'}]",2022-10-21 11:05:17.701729,Hereafter,from_hereafter,amanda.bloomquist,1662646050
3,14504,REI,,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,amanda.bloomquist,1662646050
0,57,Airbnb,"[{'id': 43, 'name': 'Travel, Tourism & Aviation'}]",2022-10-21 11:05:17.701729,Hereafter,from_hereafter,amanda.bloomquist,1662974903
1,105,Amazon,"[{'id': 25, 'name': 'Electronics & Computers'}]",2022-10-21 11:05:17.701729,Hereafter,from_hereafter,amanda.bloomquist,1662974903
2,1001,Pacific Northwest Wonderland,"[{'id': 43, 'name': 'Travel, Tourism & Aviation'}, {'id': 11, 'name': 'Camera & Photography'}]",2022-10-21 11:05:17.701729,Hereafter,from_hereafter,amanda.bloomquist,1662974903
3,14504,REI,,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,amanda.bloomquist,1662974903
0,57,Airbnb,"[{'id': 43, 'name': 'Travel, Tourism & Aviation'}]",2022-10-21 11:05:17.701729,Hereafter,from_hereafter,amanda.bloomquist,1664431755
1,105,Amazon,"[{'id': 25, 'name': 'Electronics & Computers'}]",2022-10-21 11:05:17.701729,Hereafter,from_hereafter,amanda.bloomquist,1664431755
2,1001,Pacific Northwest Wonderland,"[{'id': 43, 'name': 'Travel, Tourism & Aviation'}, {'id': 11, 'name': 'Camera & Photography'}]",2022-10-21 11:05:17.701729,Hereafter,from_hereafter,amanda.bloomquist,1664431755
3,14504,REI,,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,amanda.bloomquist,1664431755
0,138,Apple,"[{'id': 3, 'name': 'Music'}]",2022-10-21 11:05:17.701729,Hereafter,from_hereafter,harpergraemusic,1662645508
1,334,CBS,,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,harpergraemusic,1662645508
2,416,Delta,,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,harpergraemusic,1662645508
3,935,NBC,"[{'id': 1, 'name': 'Television & Film'}]",2022-10-21 11:05:17.701729,Hereafter,from_hereafter,harpergraemusic,1662645508
4,956,Nike,,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,harpergraemusic,1662645508
5,1231,Spotify Music,"[{'id': 3, 'name': 'Music'}]",2022-10-21 11:05:17.701729,Hereafter,from_hereafter,harpergraemusic,1662645508
6,14131,Peloton,"[{'id': 21, 'name': 'Sports'}]",2022-10-21 11:05:17.701729,Hereafter,from_hereafter,harpergraemusic,1662645508
0,138,Apple,"[{'id': 3, 'name': 'Music'}]",2022-10-21 11:05:17.701729,Hereafter,from_hereafter,harpergraemusic,1664431727
1,334,CBS,,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,harpergraemusic,1664431727
2,416,Delta,,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,harpergraemusic,1664431727
3,935,NBC,"[{'id': 1, 'name': 'Television & Film'}]",2022-10-21 11:05:17.701729,Hereafter,from_hereafter,harpergraemusic,1664431727
4,956,Nike,,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,harpergraemusic,1664431727
5,1231,Spotify Music,"[{'id': 3, 'name': 'Music'}]",2022-10-21 11:05:17.701729,Hereafter,from_hereafter,harpergraemusic,1664431727
6,14131,Peloton,"[{'id': 21, 'name': 'Sports'}]",2022-10-21 11:05:17.701729,Hereafter,from_hereafter,harpergraemusic,1664431727
0,138,Apple,"[{'id': 3, 'name': 'Music'}]",2022-10-21 11:05:17.701729,Hereafter,from_hereafter,harpergraemusic,1662974993
1,334,CBS,,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,harpergraemusic,1662974993
2,416,Delta,,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,harpergraemusic,1662974993
3,935,NBC,"[{'id': 1, 'name': 'Television & Film'}]",2022-10-21 11:05:17.701729,Hereafter,from_hereafter,harpergraemusic,1662974993
4,956,Nike,,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,harpergraemusic,1662974993
5,1231,Spotify Music,"[{'id': 3, 'name': 'Music'}]",2022-10-21 11:05:17.701729,Hereafter,from_hereafter,harpergraemusic,1662974993
6,14131,Peloton,"[{'id': 21, 'name': 'Sports'}]",2022-10-21 11:05:17.701729,Hereafter,from_hereafter,harpergraemusic,1662974993
0,446,Dyson,"[{'id': 1560, 'name': 'Home Decor, Furniture & Garden'}]",2022-10-21 11:05:17.701729,Hereafter,from_hereafter,thechloebeth,1662645791
1,786,Levi's,"[{'id': 13, 'name': 'Clothes, Shoes, Handbags & Accessories'}]",2022-10-21 11:05:17.701729,Hereafter,from_hereafter,thechloebeth,1662645791
2,856,MasterCard Incorporated,"[{'id': 58, 'name': 'Business & Careers'}]",2022-10-21 11:05:17.701729,Hereafter,from_hereafter,thechloebeth,1662645791
3,10004,Tinder,"[{'id': 1708, 'name': 'Friends, Family & Relationships'}]",2022-10-21 11:05:17.701729,Hereafter,from_hereafter,thechloebeth,1662645791
0,446,Dyson,"[{'id': 1560, 'name': 'Home Decor, Furniture & Garden'}]",2022-10-21 11:05:17.701729,Hereafter,from_hereafter,thechloebeth,1664431547
1,786,Levi's,"[{'id': 13, 'name': 'Clothes, Shoes, Handbags & Accessories'}]",2022-10-21 11:05:17.701729,Hereafter,from_hereafter,thechloebeth,1664431547
2,856,MasterCard Incorporated,"[{'id': 58, 'name': 'Business & Careers'}]",2022-10-21 11:05:17.701729,Hereafter,from_hereafter,thechloebeth,1664431547
3,10004,Tinder,"[{'id': 1708, 'name': 'Friends, Family & Relationships'}]",2022-10-21 11:05:17.701729,Hereafter,from_hereafter,thechloebeth,1664431547
0,446,Dyson,"[{'id': 1560, 'name': 'Home Decor, Furniture & Garden'}]",2022-10-21 11:05:17.701729,Hereafter,from_hereafter,thechloebeth,1662974750
1,786,Levi's,"[{'id': 13, 'name': 'Clothes, Shoes, Handbags & Accessories'}]",2022-10-21 11:05:17.701729,Hereafter,from_hereafter,thechloebeth,1662974750
2,856,MasterCard Incorporated,"[{'id': 58, 'name': 'Business & Careers'}]",2022-10-21 11:05:17.701729,Hereafter,from_hereafter,thechloebeth,1662974750
3,10004,Tinder,"[{'id': 1708, 'name': 'Friends, Family & Relationships'}]",2022-10-21 11:05:17.701729,Hereafter,from_hereafter,thechloebeth,1662974750
0,138,Apple,"[{'id': 25, 'name': 'Electronics & Computers'}]",2022-10-21 11:05:17.701729,Hereafter,from_hereafter,_lunita,1664431479
1,258,BlackLove,,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,_lunita,1664431479
2,329,Cartoon Network,"[{'id': 1, 'name': 'Television & Film'}]",2022-10-21 11:05:17.701729,Hereafter,from_hereafter,_lunita,1664431479
3,355,Cinnabon,"[{'id': 139, 'name': 'Restaurants, Food & Grocery'}]",2022-10-21 11:05:17.701729,Hereafter,from_hereafter,_lunita,1664431479
4,409,DC Entertainment,"[{'id': 1, 'name': 'Television & Film'}]",2022-10-21 11:05:17.701729,Hereafter,from_hereafter,_lunita,1664431479
5,439,Dr. Martens,,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,_lunita,1664431479
6,525,Foot Locker,"[{'id': 33, 'name': 'Activewear'}]",2022-10-21 11:05:17.701729,Hereafter,from_hereafter,_lunita,1664431479
7,586,Gucci,"[{'id': 1500, 'name': 'Luxury Goods'}]",2022-10-21 11:05:17.701729,Hereafter,from_hereafter,_lunita,1664431479
8,588,Guess,"[{'id': 13, 'name': 'Clothes, Shoes, Handbags & Accessories'}]",2022-10-21 11:05:17.701729,Hereafter,from_hereafter,_lunita,1664431479
9,633,Hot Wheels,"[{'id': 190, 'name': 'Toys, Children & Baby'}]",2022-10-21 11:05:17.701729,Hereafter,from_hereafter,_lunita,1664431479
10,956,Nike,"[{'id': 33, 'name': 'Activewear'}, {'id': 13, 'name': 'Clothes, Shoes, Handbags & Accessories'}]",2022-10-21 11:05:17.701729,Hereafter,from_hereafter,_lunita,1664431479
11,983,Omega,"[{'id': 130, 'name': 'Jewellery & Watches'}, {'id': 1500, 'name': 'Luxury Goods'}]",2022-10-21 11:05:17.701729,Hereafter,from_hereafter,_lunita,1664431479
12,1064,Prada,"[{'id': 1500, 'name': 'Luxury Goods'}]",2022-10-21 11:05:17.701729,Hereafter,from_hereafter,_lunita,1664431479
13,1377,Vans,"[{'id': 13, 'name': 'Clothes, Shoes, Handbags & Accessories'}]",2022-10-21 11:05:17.701729,Hereafter,from_hereafter,_lunita,1664431479
14,1415,Weedmaps,"[{'id': 405, 'name': 'Tobacco & Smoking'}]",2022-10-21 11:05:17.701729,Hereafter,from_hereafter,_lunita,1664431479
15,1903,Artistry,,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,_lunita,1664431479
16,1919,Opi,"[{'id': 80, 'name': 'Beauty & Cosmetics'}]",2022-10-21 11:05:17.701729,Hereafter,from_hereafter,_lunita,1664431479
17,14071,Kiehls,"[{'id': 80, 'name': 'Beauty & Cosmetics'}]",2022-10-21 11:05:17.701729,Hereafter,from_hereafter,_lunita,1664431479
18,14235,Fenty beauty,"[{'id': 80, 'name': 'Beauty & Cosmetics'}]",2022-10-21 11:05:17.701729,Hereafter,from_hereafter,_lunita,1664431479
19,14311,CVS,,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,_lunita,1664431479
20,14320,Jordan,,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,_lunita,1664431479
21,14348,Trader Joe's,,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,_lunita,1664431479
22,14360,Savage x Fenty,,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,_lunita,1664431479
23,14375,GQ,,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,_lunita,1664431479
0,138,Apple,"[{'id': 25, 'name': 'Electronics & Computers'}]",2022-10-21 11:05:17.701729,Hereafter,from_hereafter,_lunita,1663087017
1,258,BlackLove,,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,_lunita,1663087017
2,329,Cartoon Network,"[{'id': 1, 'name': 'Television & Film'}]",2022-10-21 11:05:17.701729,Hereafter,from_hereafter,_lunita,1663087017
3,355,Cinnabon,"[{'id': 139, 'name': 'Restaurants, Food & Grocery'}]",2022-10-21 11:05:17.701729,Hereafter,from_hereafter,_lunita,1663087017
4,409,DC Entertainment,"[{'id': 1, 'name': 'Television & Film'}]",2022-10-21 11:05:17.701729,Hereafter,from_hereafter,_lunita,1663087017
5,439,Dr. Martens,,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,_lunita,1663087017
6,525,Foot Locker,"[{'id': 33, 'name': 'Activewear'}]",2022-10-21 11:05:17.701729,Hereafter,from_hereafter,_lunita,1663087017
7,586,Gucci,"[{'id': 1500, 'name': 'Luxury Goods'}]",2022-10-21 11:05:17.701729,Hereafter,from_hereafter,_lunita,1663087017
8,588,Guess,"[{'id': 13, 'name': 'Clothes, Shoes, Handbags & Accessories'}]",2022-10-21 11:05:17.701729,Hereafter,from_hereafter,_lunita,1663087017
9,633,Hot Wheels,"[{'id': 190, 'name': 'Toys, Children & Baby'}]",2022-10-21 11:05:17.701729,Hereafter,from_hereafter,_lunita,1663087017
10,956,Nike,"[{'id': 33, 'name': 'Activewear'}, {'id': 13, 'name': 'Clothes, Shoes, Handbags & Accessories'}]",2022-10-21 11:05:17.701729,Hereafter,from_hereafter,_lunita,1663087017
11,983,Omega,"[{'id': 130, 'name': 'Jewellery & Watches'}, {'id': 1500, 'name': 'Luxury Goods'}]",2022-10-21 11:05:17.701729,Hereafter,from_hereafter,_lunita,1663087017
12,1064,Prada,"[{'id': 1500, 'name': 'Luxury Goods'}]",2022-10-21 11:05:17.701729,Hereafter,from_hereafter,_lunita,1663087017
13,1377,Vans,"[{'id': 13, 'name': 'Clothes, Shoes, Handbags & Accessories'}]",2022-10-21 11:05:17.701729,Hereafter,from_hereafter,_lunita,1663087017
14,1415,Weedmaps,"[{'id': 405, 'name': 'Tobacco & Smoking'}]",2022-10-21 11:05:17.701729,Hereafter,from_hereafter,_lunita,1663087017
15,1903,Artistry,,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,_lunita,1663087017
16,1919,Opi,"[{'id': 80, 'name': 'Beauty & Cosmetics'}]",2022-10-21 11:05:17.701729,Hereafter,from_hereafter,_lunita,1663087017
17,14071,Kiehls,"[{'id': 80, 'name': 'Beauty & Cosmetics'}]",2022-10-21 11:05:17.701729,Hereafter,from_hereafter,_lunita,1663087017
18,14235,Fenty beauty,"[{'id': 80, 'name': 'Beauty & Cosmetics'}]",2022-10-21 11:05:17.701729,Hereafter,from_hereafter,_lunita,1663087017
19,14311,CVS,,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,_lunita,1663087017
20,14320,Jordan,,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,_lunita,1663087017
21,14348,Trader Joe's,,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,_lunita,1663087017
22,14360,Savage x Fenty,,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,_lunita,1663087017
23,14375,GQ,,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,_lunita,1663087017
0,278,boohoo,"[{'id': 13, 'name': 'Clothes, Shoes, Handbags & Accessories'}]",2022-10-21 11:05:17.701729,Hereafter,from_hereafter,sally_belhaj,1662975231
1,490,Fabletics,,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,sally_belhaj,1662975231
2,593,H&M,,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,sally_belhaj,1662975231
3,888,MISSGUIDED,"[{'id': 13, 'name': 'Clothes, Shoes, Handbags & Accessories'}]",2022-10-21 11:05:17.701729,Hereafter,from_hereafter,sally_belhaj,1662975231
4,931,Nasty Gal,"[{'id': 13, 'name': 'Clothes, Shoes, Handbags & Accessories'}]",2022-10-21 11:05:17.701729,Hereafter,from_hereafter,sally_belhaj,1662975231
5,1115,REVOLVE,"[{'id': 13, 'name': 'Clothes, Shoes, Handbags & Accessories'}]",2022-10-21 11:05:17.701729,Hereafter,from_hereafter,sally_belhaj,1662975231
6,1446,Zara,"[{'id': 13, 'name': 'Clothes, Shoes, Handbags & Accessories'}]",2022-10-21 11:05:17.701729,Hereafter,from_hereafter,sally_belhaj,1662975231
7,1781,SheInside,,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,sally_belhaj,1662975231
8,1820,Vogue,,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,sally_belhaj,1662975231
9,11039,Nakd,,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,sally_belhaj,1662975231
10,13891,Gymshark,"[{'id': 196, 'name': 'Fitness & Yoga'}]",2022-10-21 11:05:17.701729,Hereafter,from_hereafter,sally_belhaj,1662975231
11,14232,shein,"[{'id': 13, 'name': 'Clothes, Shoes, Handbags & Accessories'}]",2022-10-21 11:05:17.701729,Hereafter,from_hereafter,sally_belhaj,1662975231
0,278,boohoo,"[{'id': 13, 'name': 'Clothes, Shoes, Handbags & Accessories'}]",2022-10-21 11:05:17.701729,Hereafter,from_hereafter,sally_belhaj,1664431544
1,490,Fabletics,,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,sally_belhaj,1664431544
2,593,H&M,,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,sally_belhaj,1664431544
